,Scenario,Year,Income Group,Groups,PM2.5 Exposure,NOx Exposure,SO2 Exposure
1,D: 80% RE 2050 Mandate,2020,<$25k,Black,1.152937634407881,1.2191927109814247,0.9469834228748716
2,D: 80% RE 2050 Mandate,2020,<$25k,Asian,0.7707377152506802,0.8587913099568566,0.6532416552135909
3,D: 80% RE 2050 Mandate,2020,<$25k,Latinx/Hispanic,0.6288161254457856,0.7968936919251335,0.5300788036395606
4,D: 80% RE 2050 Mandate,2020,<$25k,Indigenous,0.5648334547173953,0.6231507725196952,0.6926877939173112
5,D: 80% RE 2050 Mandate,2020,<$25k,Non-Latinx White,0.9978895536086628,0.9524260078299304,0.8478386125406097
0,D: 80% RE 2050 Mandate,2020,$25k-$50k,Total,0.949225726768914,0.8626007502009376,0.7343680868052964
1,D: 80% RE 2050 Mandate,2020,$25k-$50k,Black,1.1416643590301607,1.124417711467661,0.8031664190029154
2,D: 80% RE 2050 Mandate,2020,$25k-$50k,Asian,0.6783274706574011,0.7774221901212508,0.503678948640871
3,D: 80% RE 2050 Mandate,2020,$25k-$50k,Latinx/Hispanic,0.6060197141090484,0.6583931957505528,0.49078235280720467
4,D: 80% RE 2050 Mandate,2020,$25k-$50k,Indigenous,0.6811712475508013,0.5707452650226337,0.5051505607155627
5,D: 80% RE 2050 Mandate,2020,$25k-$50k,Non-Latinx White,1.0379788259763436,0.8997082555017513,0.8224643902714465
0,D: 80% RE 2050 Mandate,2020,$50k-$75k,Total,0.85443416178136,0.8280441061287444,0.686416273400937
1,D: 80% RE 2050 Mandate,2020,$50k-$75k,Black,1.1163081392703365,1.1221817730652117,0.7095603341986467
2,D: 80% RE 2050 Mandate,2020,$50k-$75k,Asian,0.6225281403890184,0.7193984283607783,0.4392865682531826
3,D: 80% RE 2050 Mandate,2020,$50k-$75k,Latinx/Hispanic,0.5812772544630875,0.6349327538571977,0.43024842886711034
4,D: 80% RE 2050 Mandate,2020,$50k-$75k,Indigenous,0.6489102359434376,0.59435722849876,0.5010023254576863
5,D: 80% RE 2050 Mandate,2020,$50k-$75k,Non-Latinx White,0.965705159059568,0.9184231896876297,0.8050962957234895
0,D: 80% RE 2050 Mandate,2020,$75k-$100k,Total,0.7459447918393861,0.8084113053507544,0.5671196468868266
1,D: 80% RE 2050 Mandate,2020,$75k-$100k,Black,1.0975444596582238,1.1580446262929671,0.6262101608256988
2,D: 80% RE 2050 Mandate,2020,$75k-$100k,Asian,0.5972966332508839,0.6941750836833318,0.39258779060958077
3,D: 80% RE 2050 Mandate,2020,$75k-$100k,Latinx/Hispanic,0.5916581241971527,0.6776537939543116,0.4089291808318777
4,D: 80% RE 2050 Mandate,2020,$75k-$100k,Indigenous,0.5786804246085081,0.5829816305764054,0.4382603184652195
5,D: 80% RE 2050 Mandate,2020,$75k-$100k,Non-Latinx White,0.8641813055261387,0.9331715791904364,0.6835647900087575
0,D: 80% RE 2050 Mandate,2020,$100k-$125k,Total,0.7495614861087336,0.8610203292318805,0.5105327740757438
1,D: 80% RE 2050 Mandate,2020,$100k-$125k,Black,1.1769541349544914,1.2628407539386126,0.6546717036854304
2,D: 80% RE 2050 Mandate,2020,$100k-$125k,Asian,0.6520272247301052,0.7584981187276552,0.3921532376932166
3,D: 80% RE 2050 Mandate,2020,$100k-$125k,Latinx/Hispanic,0.6639875269332762,0.772537368847212,0.42548787914471514
4,D: 80% RE 2050 Mandate,2020,$100k-$125k,Indigenous,0.7060178350618871,0.7372041864291901,0.4917246958941628
5,D: 80% RE 2050 Mandate,2020,$100k-$125k,Non-Latinx White,0.8635115116970554,0.9974914728712903,0.6065223845300353
0,D: 80% RE 2050 Mandate,2020,$125k-$150k,Total,0.8345757646124271,0.9313486360923467,0.5267990298896842
1,D: 80% RE 2050 Mandate,2020,$125k-$150k,Black,1.3198473379391007,1.3644327075678928,0.6816913557053462
2,D: 80% RE 2050 Mandate,2020,$125k-$150k,Asian,0.7929773370361981,0.8732432458839725,0.4602016442323819
3,D: 80% RE 2050 Mandate,2020,$125k-$150k,Latinx/Hispanic,0.8406314910401024,0.9215543591612337,0.5263178528651374
4,D: 80% RE 2050 Mandate,2020,$125k-$150k,Indigenous,0.866707361969413,0.8700767604559299,0.5674458806516552
5,D: 80% RE 2050 Mandate,2020,$125k-$150k,Non-Latinx White,0.9640553710354984,1.0852057538424684,0.624426971549473
0,D: 80% RE 2050 Mandate,2020,>$150k,Total,0.8396736715697463,1.0085029941341497,0.4787122129496788
1,D: 80% RE 2050 Mandate,2020,>$150k,Black,1.2281366784605317,1.3884128345996678,0.7130055466988285
2,D: 80% RE 2050 Mandate,2020,>$150k,Asian,0.7547460318650244,0.8704367594037947,0.4025495053681202
3,D: 80% RE 2050 Mandate,2020,>$150k,Latinx/Hispanic,0.8346403362518798,0.9981263986478996,0.482508053079129
4,D: 80% RE 2050 Mandate,2020,>$150k,Indigenous,0.9232609378801168,0.9551832972290094,0.5489277826782499
5,D: 80% RE 2050 Mandate,2020,>$150k,Non-Latinx White,0.9390346173134071,1.1386558044193922,0.5411847173553811
0,D: 80% RE 2050 Mandate,2026,<$25k,Total,0.9020974377252523,0.9191644523396854,0.7519988217707639
1,D: 80% RE 2050 Mandate,2026,<$25k,Black,1.0674440950797086,1.114756973499904,0.8729496982155897
2,D: 80% RE 2050 Mandate,2026,<$25k,Asian,0.676541275832924,0.7501932169943455,0.5667974284894725
3,D: 80% RE 2050 Mandate,2026,<$25k,Latinx/Hispanic,0.5290589815815453,0.6680269285513817,0.41884476988677855
4,D: 80% RE 2050 Mandate,2026,<$25k,Indigenous,0.493879737201401,0.5473389179557893,0.6211586079922707
5,D: 80% RE 2050 Mandate,2026,<$25k,Non-Latinx White,0.9136493503165526,0.8606354151532382,0.7731154029593703
0,D: 80% RE 2050 Mandate,2026,$25k-$50k,Total,0.8579693427782568,0.7699314764345974,0.655753407573717
1,D: 80% RE 2050 Mandate,2026,$25k-$50k,Black,1.0368317962860376,1.0087772071789727,0.7126445763408182
2,D: 80% RE 2050 Mandate,2026,$25k-$50k,Asian,0.5899011265024952,0.6714602907691004,0.41864768254142987
3,D: 80% RE 2050 Mandate,2026,$25k-$50k,Latinx/Hispanic,0.5058643722825387,0.5404672624097521,0.3838528126800492
4,D: 80% RE 2050 Mandate,2026,$25k-$50k,Indigenous,0.5619444171841758,0.4730610390499301,0.40748149372437337
5,D: 80% RE 2050 Mandate,2026,$25k-$50k,Non-Latinx White,0.9448808245057507,0.8098282248359165,0.745076738093322
0,D: 80% RE 2050 Mandate,2026,$50k-$75k,Total,0.76197447412193,0.734123878277417,0.60648814193144
1,D: 80% RE 2050 Mandate,2026,$50k-$75k,Black,0.9863213127644375,0.985510841533259,0.5940063819984814
2,D: 80% RE 2050 Mandate,2026,$50k-$75k,Asian,0.5370393900042906,0.6192375275164742,0.3604464766492111
3,D: 80% RE 2050 Mandate,2026,$50k-$75k,Latinx/Hispanic,0.4831751276092553,0.5239143926222183,0.3326938327744503
4,D: 80% RE 2050 Mandate,2026,$50k-$75k,Indigenous,0.5299704201466592,0.489330803881591,0.395867097441058
5,D: 80% RE 2050 Mandate,2026,$50k-$75k,Non-Latinx White,0.8666596122031976,0.8199531339807355,0.7212052440914155
0,D: 80% RE 2050 Mandate,2026,$75k-$100k,Total,0.6532421923403526,0.70728448828122,0.4838321362605287
1,D: 80% RE 2050 Mandate,2026,$75k-$100k,Black,0.951158946735758,1.0074800448476675,0.4992794407035386
2,D: 80% RE 2050 Mandate,2026,$75k-$100k,Asian,0.512124221019785,0.5967396359644991,0.3149360437622056
3,D: 80% RE 2050 Mandate,2026,$75k-$100k,Latinx/Hispanic,0.4913865218161703,0.5640558647453828,0.31032677977607365
4,D: 80% RE 2050 Mandate,2026,$75k-$100k,Indigenous,0.4781687977432032,0.485196601338234,0.3454527304254318
5,D: 80% RE 2050 Mandate,2026,$75k-$100k,Non-Latinx White,0.7603579135687144,0.8197392871796143,0.5905437958690628
0,D: 80% RE 2050 Mandate,2026,$100k-$125k,Total,0.6470937159536274,0.7471052487958525,0.4182842301290006
1,D: 80% RE 2050 Mandate,2026,$100k-$125k,Black,0.9957110709959782,1.0785298224244815,0.4835333937402859
2,D: 80% RE 2050 Mandate,2026,$100k-$125k,Asian,0.5561914416761369,0.6516853663094969,0.30712033844947817
3,D: 80% RE 2050 Mandate,2026,$100k-$125k,Latinx/Hispanic,0.5455958819938898,0.6394931764098613,0.30657782463747024
4,D: 80% RE 2050 Mandate,2026,$100k-$125k,Indigenous,0.5782620183985364,0.6088648155946024,0.3677728328813034
5,D: 80% RE 2050 Mandate,2026,$100k-$125k,Non-Latinx White,0.7488516878931171,0.8688286924945605,0.5042206148094672
0,D: 80% RE 2050 Mandate,2026,$125k-$150k,Total,0.7129271969117276,0.8017667060030584,0.4148382293238193
1,D: 80% RE 2050 Mandate,2026,$125k-$150k,Black,1.1190347425495395,1.1696424379696,0.49565348956820093
2,D: 80% RE 2050 Mandate,2026,$125k-$150k,Asian,0.6660762612269284,0.7416441526314699,0.34383983075668945
3,D: 80% RE 2050 Mandate,2026,$125k-$150k,Latinx/Hispanic,0.6787905540184507,0.7518325919307782,0.3606528759490956
4,D: 80% RE 2050 Mandate,2026,$125k-$150k,Indigenous,0.7006419174426457,0.7088002017381585,0.40603129313106073
5,D: 80% RE 2050 Mandate,2026,$125k-$150k,Non-Latinx White,0.8265530440115431,0.9369237481974566,0.4981582352020418
0,D: 80% RE 2050 Mandate,2026,>$150k,Total,0.7115302667168949,0.8630464597211827,0.3596016243260646
1,D: 80% RE 2050 Mandate,2026,>$150k,Black,1.0358031719015215,1.166066274626241,0.48990555569172756
2,D: 80% RE 2050 Mandate,2026,>$150k,Asian,0.6275279947138116,0.7329346974266907,0.2823793404466224
3,D: 80% RE 2050 Mandate,2026,>$150k,Latinx/Hispanic,0.6912367071970358,0.8325506692466257,0.33321642850889494
4,D: 80% RE 2050 Mandate,2026,>$150k,Indigenous,0.7460981276316302,0.7818720438207616,0.38313243795989527
5,D: 80% RE 2050 Mandate,2026,>$150k,Non-Latinx White,0.7981143470155486,0.9773984815610498,0.41195844563356876
0,D: 80% RE 2050 Mandate,2030,<$25k,Total,0.7725424118567836,0.7980151440221696,0.6525096002706299
1,D: 80% RE 2050 Mandate,2030,<$25k,Black,0.9155719668593086,0.9692357277959864,0.7580657302297065
2,D: 80% RE 2050 Mandate,2030,<$25k,Asian,0.5747051071409529,0.6472741434768139,0.4900162476751329
3,D: 80% RE 2050 Mandate,2030,<$25k,Latinx/Hispanic,0.4500145476075892,0.5796423672589167,0.36709492921436243
4,D: 80% RE 2050 Mandate,2030,<$25k,Indigenous,0.42983863313500753,0.4896547305685786,0.575959828319937
5,D: 80% RE 2050 Mandate,2030,<$25k,Non-Latinx White,0.7827046831238175,0.7465296991817948,0.6688647818395356
0,D: 80% RE 2050 Mandate,2030,$25k-$50k,Total,0.7345711011117526,0.6666421602862612,0.5650814802417717
1,D: 80% RE 2050 Mandate,2030,$25k-$50k,Black,0.8802787023326555,0.8701601415072022,0.6113677635396807
2,D: 80% RE 2050 Mandate,2030,$25k-$50k,Asian,0.4994007504476155,0.5782650097757966,0.36242397270209425
3,D: 80% RE 2050 Mandate,2030,$25k-$50k,Latinx/Hispanic,0.4354172441382651,0.4716925867919985,0.3403432373562385
4,D: 80% RE 2050 Mandate,2030,$25k-$50k,Indigenous,0.48934291002476243,0.41736197838937494,0.3643898756681378
5,D: 80% RE 2050 Mandate,2030,$25k-$50k,Non-Latinx White,0.8107943081908741,0.7017726246082665,0.641276537372797
0,D: 80% RE 2050 Mandate,2030,$50k-$75k,Total,0.6491827621744877,0.6333867442641676,0.5221554006190874
1,D: 80% RE 2050 Mandate,2030,$50k-$75k,Black,0.828495051754966,0.8425656366384777,0.502345032158021
2,D: 80% RE 2050 Mandate,2030,$50k-$75k,Asian,0.4529095008163678,0.5312897276871102,0.3105647147072133
3,D: 80% RE 2050 Mandate,2030,$50k-$75k,Latinx/Hispanic,0.41252398985866534,0.45308555856449795,0.2919649799804516
4,D: 80% RE 2050 Mandate,2030,$50k-$75k,Indigenous,0.4595001344731638,0.4283314349895386,0.35050698393068064
5,D: 80% RE 2050 Mandate,2030,$50k-$75k,Non-Latinx White,0.7399850317083889,0.708541372792487,0.6214915832968786
0,D: 80% RE 2050 Mandate,2030,$75k-$100k,Total,0.5510297089330058,0.607275009774213,0.4168036174066299
1,D: 80% RE 2050 Mandate,2030,$75k-$100k,Black,0.7887950899790983,0.8535513828238532,0.41357994554338223
2,D: 80% RE 2050 Mandate,2030,$75k-$100k,Asian,0.42889908024698453,0.5090050829564853,0.26837856284232625
3,D: 80% RE 2050 Mandate,2030,$75k-$100k,Latinx/Hispanic,0.41489652062508525,0.4842629794473145,0.2695660703279835
4,D: 80% RE 2050 Mandate,2030,$75k-$100k,Indigenous,0.40893582660781247,0.4197193436932453,0.30369941657437133
5,D: 80% RE 2050 Mandate,2030,$75k-$100k,Non-Latinx White,0.6428568698824612,0.7052924343991038,0.5103419804250596
0,D: 80% RE 2050 Mandate,2030,$100k-$125k,Total,0.539942703149104,0.6376306363849434,0.356632719104054
1,D: 80% RE 2050 Mandate,2030,$100k-$125k,Black,0.8190815032502539,0.9088755358714219,0.3946768539876481
2,D: 80% RE 2050 Mandate,2030,$100k-$125k,Asian,0.4619861642153299,0.5531144849278422,0.25800416410863775
3,D: 80% RE 2050 Mandate,2030,$100k-$125k,Latinx/Hispanic,0.4552458187945289,0.545190492636747,0.2620200847351674
4,D: 80% RE 2050 Mandate,2030,$100k-$125k,Indigenous,0.4885166410245199,0.5223041719009853,0.31924295608398645
5,D: 80% RE 2050 Mandate,2030,$100k-$125k,Non-Latinx White,0.6259682470544218,0.7428809293235265,0.43167160609424304
0,D: 80% RE 2050 Mandate,2030,$125k-$150k,Total,0.5918089668046954,0.6817082782679073,0.3489938226426684
1,D: 80% RE 2050 Mandate,2030,$125k-$150k,Black,0.9137396331720056,0.9781492987169358,0.3931527594039328
2,D: 80% RE 2050 Mandate,2030,$125k-$150k,Asian,0.5520548096838154,0.6289165392075847,0.2873525470944413
3,D: 80% RE 2050 Mandate,2030,$125k-$150k,Latinx/Hispanic,0.564996253861809,0.6400330671183353,0.3052331743087092
4,D: 80% RE 2050 Mandate,2030,$125k-$150k,Indigenous,0.5892282674768451,0.6065656041787978,0.348370251359653
5,D: 80% RE 2050 Mandate,2030,$125k-$150k,Non-Latinx White,0.6871492445314186,0.7979343107333878,0.4208239082674301
0,D: 80% RE 2050 Mandate,2030,>$150k,Total,0.5850714931134825,0.7300250931014988,0.2938301488618989
1,D: 80% RE 2050 Mandate,2030,>$150k,Black,0.8487432901108826,0.9831600979150764,0.39625934522231626
2,D: 80% RE 2050 Mandate,2030,>$150k,Asian,0.5160090507992694,0.6183969876009547,0.2288968419999389
3,D: 80% RE 2050 Mandate,2030,>$150k,Latinx/Hispanic,0.568520483796628,0.7049774708420852,0.2732999675485711
4,D: 80% RE 2050 Mandate,2030,>$150k,Indigenous,0.6227878221283779,0.6652698028026114,0.3200469169753336
5,D: 80% RE 2050 Mandate,2030,>$150k,Non-Latinx White,0.6564500922255727,0.8272999685346868,0.33727447263590793
0,D: 80% RE 2050 Mandate,2035,<$25k,Total,0.5618508199599964,0.5949516277746139,0.4638602638883505
1,D: 80% RE 2050 Mandate,2035,<$25k,Black,0.6706312585160391,0.7238136102906907,0.5378311412514424
2,D: 80% RE 2050 Mandate,2035,<$25k,Asian,0.4113491095094646,0.47965871816667505,0.34206732889314473
3,D: 80% RE 2050 Mandate,2035,<$25k,Latinx/Hispanic,0.32261448791555325,0.4374653959233254,0.26042494330037724
4,D: 80% RE 2050 Mandate,2035,<$25k,Indigenous,0.3223720805975687,0.38658078048868144,0.471057711897868
5,D: 80% RE 2050 Mandate,2035,<$25k,Non-Latinx White,0.5664319706735698,0.5540631287096126,0.4750522194896781
0,D: 80% RE 2050 Mandate,2035,$25k-$50k,Total,0.5391573759223578,0.5020216348659226,0.4091866079693539
1,D: 80% RE 2050 Mandate,2035,$25k-$50k,Black,0.6519032917870287,0.6585215323771683,0.44400704199002894
2,D: 80% RE 2050 Mandate,2035,$25k-$50k,Asian,0.36518406264931547,0.43994820657057937,0.2643279058769571
3,D: 80% RE 2050 Mandate,2035,$25k-$50k,Latinx/Hispanic,0.3170112251327028,0.36268748649355614,0.24925517909982994
4,D: 80% RE 2050 Mandate,2035,$25k-$50k,Indigenous,0.35567603833274114,0.3187410459275458,0.2773112205077904
5,D: 80% RE 2050 Mandate,2035,$25k-$50k,Non-Latinx White,0.5944329437063259,0.5266239289795889,0.46340247567562154
0,D: 80% RE 2050 Mandate,2035,$50k-$75k,Total,0.47196047860600654,0.47410407504795926,0.3758625351477216
1,D: 80% RE 2050 Mandate,2035,$50k-$75k,Black,0.6099737556525344,0.6369019090043271,0.36905350504206225
2,D: 80% RE 2050 Mandate,2035,$50k-$75k,Asian,0.3285914622201759,0.4026894436613574,0.22519490461229577
3,D: 80% RE 2050 Mandate,2035,$50k-$75k,Latinx/Hispanic,0.3005253385694403,0.34941610905575743,0.21694226978761724
4,D: 80% RE 2050 Mandate,2035,$50k-$75k,Indigenous,0.33031533050298995,0.32457678310717786,0.26029664577031614
5,D: 80% RE 2050 Mandate,2035,$50k-$75k,Non-Latinx White,0.5372432688191939,0.5285630183904844,0.4457303130425512
0,D: 80% RE 2050 Mandate,2035,$75k-$100k,Total,0.3984825348797191,0.45611885769794075,0.30306085701806856
1,D: 80% RE 2050 Mandate,2035,$75k-$100k,Black,0.5665333568737232,0.6358386650106931,0.29787956945217214
2,D: 80% RE 2050 Mandate,2035,$75k-$100k,Asian,0.3082025118366229,0.38408110874587564,0.1934619615216189
3,D: 80% RE 2050 Mandate,2035,$75k-$100k,Latinx/Hispanic,0.300087910398588,0.37223624416630036,0.20085750549264442
4,D: 80% RE 2050 Mandate,2035,$75k-$100k,Indigenous,0.29304761447049427,0.3178724559709826,0.22486304465870993
5,D: 80% RE 2050 Mandate,2035,$75k-$100k,Non-Latinx White,0.465535694932008,0.5296178055211216,0.3711554939477168
0,D: 80% RE 2050 Mandate,2035,$100k-$125k,Total,0.387062133531848,0.4782602639206525,0.2602739005437487
1,D: 80% RE 2050 Mandate,2035,$100k-$125k,Black,0.5780832444536843,0.6694759056365065,0.28073849303286186
2,D: 80% RE 2050 Mandate,2035,$100k-$125k,Asian,0.3288687027324478,0.4152821729426913,0.18512796746788393
3,D: 80% RE 2050 Mandate,2035,$100k-$125k,Latinx/Hispanic,0.32488806102900875,0.4146119699153254,0.19323383470045616
4,D: 80% RE 2050 Mandate,2035,$100k-$125k,Indigenous,0.3467265686619381,0.3939358700466745,0.23661040923662804
5,D: 80% RE 2050 Mandate,2035,$100k-$125k,Non-Latinx White,0.44977542917142765,0.557794539549684,0.3158006976895096
0,D: 80% RE 2050 Mandate,2035,$125k-$150k,Total,0.4188644611142061,0.5066454101930987,0.2520101509932606
1,D: 80% RE 2050 Mandate,2035,$125k-$150k,Black,0.6390276153014628,0.7128280734890531,0.27680882715915656
2,D: 80% RE 2050 Mandate,2035,$125k-$150k,Asian,0.38756822352357706,0.4675217527956217,0.20348661485349673
3,D: 80% RE 2050 Mandate,2035,$125k-$150k,Latinx/Hispanic,0.3981034543927142,0.4786535586704349,0.22187072194508384
4,D: 80% RE 2050 Mandate,2035,$125k-$150k,Indigenous,0.4126981157362209,0.45035301946022616,0.25414868885034203
5,D: 80% RE 2050 Mandate,2035,$125k-$150k,Non-Latinx White,0.4873318674709728,0.5937234504381034,0.30480079050256087
0,D: 80% RE 2050 Mandate,2035,>$150k,Total,0.4095256482972296,0.5389401964383347,0.20448226814659515
1,D: 80% RE 2050 Mandate,2035,>$150k,Black,0.5941252373683796,0.7212971748652578,0.2786415911584629
2,D: 80% RE 2050 Mandate,2035,>$150k,Asian,0.359310952940867,0.4565453469537142,0.15755786689600595
3,D: 80% RE 2050 Mandate,2035,>$150k,Latinx/Hispanic,0.39627782085054547,0.5229723800137414,0.19012678235279723
4,D: 80% RE 2050 Mandate,2035,>$150k,Indigenous,0.42245743199149993,0.4812687941335451,0.21226833491788186
5,D: 80% RE 2050 Mandate,2035,>$150k,Non-Latinx White,0.4599230587649477,0.6109522245466186,0.23496507023806984
0,D: 80% RE 2050 Mandate,2040,<$25k,Total,0.33362316160423133,0.3805558022927535,0.2752011482410248
1,D: 80% RE 2050 Mandate,2040,<$25k,Black,0.39485554048047444,0.45907515040100927,0.3135430116731857
2,D: 80% RE 2050 Mandate,2040,<$25k,Asian,0.24208394505458683,0.30732507021207484,0.20175226160335447
3,D: 80% RE 2050 Mandate,2040,<$25k,Latinx/Hispanic,0.19806188303624161,0.29470561295615316,0.16805882904439695
4,D: 80% RE 2050 Mandate,2040,<$25k,Indigenous,0.2127876161509086,0.2806517174898617,0.3657297086134939
5,D: 80% RE 2050 Mandate,2040,<$25k,Non-Latinx White,0.3379659116184935,0.3539843320344528,0.2811581374588121
0,D: 80% RE 2050 Mandate,2040,$25k-$50k,Total,0.32348002324166764,0.3230586247219191,0.24327381628484762
1,D: 80% RE 2050 Mandate,2040,$25k-$50k,Black,0.3849577324790646,0.4205247728284376,0.26008352900623216
2,D: 80% RE 2050 Mandate,2040,$25k-$50k,Asian,0.21772353004393252,0.2881133430791296,0.16230430987633235
3,D: 80% RE 2050 Mandate,2040,$25k-$50k,Latinx/Hispanic,0.1993835455105227,0.2501983864529351,0.165578245667095
4,D: 80% RE 2050 Mandate,2040,$25k-$50k,Indigenous,0.22894831570895446,0.22166044014985198,0.19245510420720432
5,D: 80% RE 2050 Mandate,2040,$25k-$50k,Non-Latinx White,0.3568358980175068,0.33709714966191645,0.273394011707516
0,D: 80% RE 2050 Mandate,2040,$50k-$75k,Total,0.2785950438694412,0.30219225984238657,0.2214770708641653
1,D: 80% RE 2050 Mandate,2040,$50k-$75k,Black,0.3598498255803575,0.40776177223577537,0.21955991949716822
2,D: 80% RE 2050 Mandate,2040,$50k-$75k,Asian,0.19487929591566633,0.2629986164319666,0.13818398129191248
